Image,Class,Flag,Recaptured_Probability
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1026_1706008051_RS_22012034566238_2025-04-10R1042025085920.jpeg,not_recaptured,1,0.9970241
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1026_1708005059_LD_22012034946554_2025-04-10R1042025063246.jpeg,not_recaptured,1,0.8975783
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1026_1708005059_LD_22012034946554_2025-04-10R1042025125838.jpeg,not_recaptured,0,0.63425
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1026_1711004013_LD_22012034939723_2025-04-10R1042025043957.jpeg,not_recaptured,1,0.9933901
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1026_1711004013_LD_22012034939723_2025-04-10R1042025084123.jpeg,not_recaptured,1,0.9967114
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1027_1701005064_LD_22012034949345_2025-04-10R1042025044655.jpeg,not_recaptured,1,0.94794434
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1027_1708003007_WC_22012035257865_2025-04-10R1042025023948.jpeg,not_recaptured,1,0.9094951
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1027_1708005059_LD_22012034946554_2025-04-10R1042025063251.jpeg,not_recaptured,1,0.872297
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1027_1708005059_LD_22012034946554_2025-04-10R1042025125900.jpeg,not_recaptured,1,0.91793585
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1028_1701005064_LD_22012034949345_2025-04-10R1042025044702.jpeg,not_recaptured,1,0.8789055
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1028_1701006040_LD_22012034947730_2025-04-10R1042025064753.jpeg,not_recaptured,1,0.9967507
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1028_1710_RC_22012034607801_2025-04-10R1042025015824.jpeg,recaptured,0,0.24981214
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1028_1710_RC_22012034607801_2025-04-10R1042025073907.jpeg,recaptured,0,0.023887163
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1028_1722003036_WC_22012035232014_2025-04-10R1042025023954.jpeg,not_recaptured,1,0.979814
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1029_1701005064_LD_22012034949345_2025-04-10R1042025044710.jpeg,not_recaptured,0,0.7830396
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1029_1701006040_LD_22012034947730_2025-04-10R1042025064758.jpeg,not_recaptured,1,0.9955087
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1029_1708003054_RC_22012034836713_2025-04-10R1042025010446.jpeg,not_recaptured,1,0.9962004
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1029_1710_RC_22012034607801_2025-04-10R1042025015830.jpeg,recaptured,0,0.18229419
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1029_1710_RC_22012034607801_2025-04-10R1042025073912.jpeg,recaptured,0,0.03348184
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1029_1711004013_LD_22012034939723_2025-04-10R1042025044015.jpeg,not_recaptured,1,0.99312466
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1029_1711004013_LD_22012034939723_2025-04-10R1042025084141.jpeg,not_recaptured,1,0.99516195
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1029_1722003036_WC_22012035232014_2025-04-10R1042025024001.jpeg,not_recaptured,1,0.91756034
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\102_1711002065_WC_22012035233206_2025-04-10R1042025112009.jpeg,not_recaptured,1,0.9927114
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\102_1723004010_LD_22012034940536_2025-04-10R1042025110417.jpeg,not_recaptured,1,0.99888617
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1030_1701005064_LD_22012034949345_2025-04-10R1042025044717.jpeg,not_recaptured,1,0.93279576
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1030_1701006040_LD_22012034947730_2025-04-10R1042025064803.jpeg,not_recaptured,1,0.9972153
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1030_1710_RC_22012034607801_2025-04-10R1042025015839.jpeg,recaptured,0,0.28646496
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1030_1710_RC_22012034607801_2025-04-10R1042025073917.jpeg,recaptured,0,0.04986159
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1030_1711006064_WC_22012035070839_2025-04-10R1042025123820.jpeg,not_recaptured,1,0.9978765
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1031_1701005064_LD_22012034949345_2025-04-10R1042025044723.jpeg,not_recaptured,1,0.8856078
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1031_1701006040_LD_22012034947730_2025-04-10R1042025064807.jpeg,not_recaptured,1,0.99717003
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1031_1701007004_FR_22012034322527_2025-04-10R1042025115204.jpeg,not_recaptured,1,0.9590718
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1031_1718004105_WC_22012035194915_2025-04-10R1042025065329.jpeg,not_recaptured,1,0.9363795
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1032_1701005064_LD_22012034949345_2025-04-10R1042025044729.jpeg,not_recaptured,0,0.8376561
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1032_1701006040_LD_22012034947730_2025-04-10R1042025064812.jpeg,not_recaptured,1,0.9973374
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1032_1708003054_RC_22012034836713_2025-04-10R1042025010511.jpeg,not_recaptured,1,0.9938666
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1032_1710_RC_22012034607801_2025-04-10R1042025020517.jpeg,recaptured,0,0.33752444
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1032_1710_RC_22012034607801_2025-04-10R1042025073928.jpeg,recaptured,0,0.07137301
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1033_1701005064_LD_22012034949345_2025-04-10R1042025044739.jpeg,not_recaptured,0,0.81870264
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1033_1701006040_LD_22012034947730_2025-04-10R1042025064817.jpeg,not_recaptured,1,0.99589574
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1033_1710_RC_22012034607801_2025-04-10R1042025020521.jpeg,not_recaptured,1,0.9004345
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1033_1710_RC_22012034607801_2025-04-10R1042025073935.jpeg,recaptured,0,0.2032949
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1033_1711003045_LD_22012034941562_2025-04-10R1042025113637.jpeg,not_recaptured,1,0.990017
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1034_1701005064_LD_22012034949345_2025-04-10R1042025044814.jpeg,not_recaptured,1,0.95132047
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1034_1701006040_LD_22012034947730_2025-04-10R1042025064824.jpeg,not_recaptured,1,0.9948554
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1034_1710_RC_22012034607801_2025-04-10R1042025020530.jpeg,not_recaptured,1,0.9313991
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1034_1710_RC_22012034607801_2025-04-10R1042025073941.jpeg,recaptured,0,0.17319229
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1035_1701005064_LD_22012034949345_2025-04-10R1042025044821.jpeg,not_recaptured,1,0.970019
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1035_1710_RC_22012034607801_2025-04-10R1042025020536.jpeg,not_recaptured,0,0.730836
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1035_1710_RC_22012034607801_2025-04-10R1042025073950.jpeg,recaptured,0,0.11005551
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1035_1711004013_LD_22012034939723_2025-04-10R1042025044046.jpeg,not_recaptured,1,0.98858905
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1035_1711004013_LD_22012034939723_2025-04-10R1042025084218.jpeg,not_recaptured,1,0.9894471
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1035_1725004056_WC_22012035143247_2025-04-10R1042025013016.jpeg,not_recaptured,1,0.99659437
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1036_1701005064_LD_22012034949345_2025-04-10R1042025044833.jpeg,not_recaptured,1,0.97070485
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1036_1706009008_WC_22012035240004_2025-04-10R1042025080551.jpeg,not_recaptured,1,0.98911613
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1036_1706009008_WC_22012035240004_2025-04-10R1042025120523.jpeg,not_recaptured,1,0.9910665
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1036_1711004013_LD_22012034939725_2025-04-10R1042025043504.jpeg,not_recaptured,1,0.9986958
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1036_1711004013_LD_22012034939725_2025-04-10R1042025083602.jpeg,not_recaptured,1,0.99451727
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1037_1701005064_LD_22012034949345_2025-04-10R1042025044843.jpeg,not_recaptured,1,0.94948274
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1037_1710_RC_22012034607801_2025-04-10R1042025020546.jpeg,recaptured,0,0.14987862
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1037_1710_RC_22012034607801_2025-04-10R1042025074012.jpeg,recaptured,0,0.26569816
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1037_1711003045_LD_22012034941562_2025-04-10R1042025113744.jpeg,not_recaptured,1,0.9821062
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1038_1701005064_LD_22012034949345_2025-04-10R1042025044930.jpeg,not_recaptured,1,0.95836794
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1038_1701007004_FR_22012034322527_2025-04-10R1042025115250.jpeg,not_recaptured,1,0.98409885
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1038_1706009008_WC_22012035240004_2025-04-10R1042025080614.jpeg,not_recaptured,1,0.99537814
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1038_1706009008_WC_22012035240004_2025-04-10R1042025120535.jpeg,not_recaptured,1,0.99555725
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1038_1710_RC_22012034607801_2025-04-10R1042025020557.jpeg,recaptured,0,0.31202546
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1038_1710_RC_22012034607801_2025-04-10R1042025074018.jpeg,not_recaptured,0,0.72835326
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1038_1711003045_LD_22012034941562_2025-04-10R1042025113801.jpeg,not_recaptured,1,0.9894727
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1038_1711004013_LD_22012034939725_2025-04-10R1042025043512.jpeg,not_recaptured,1,0.9962923
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1038_1711004013_LD_22012034939725_2025-04-10R1042025083615.jpeg,not_recaptured,1,0.9935314
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1039_1701005064_LD_22012034949345_2025-04-10R1042025044936.jpeg,not_recaptured,1,0.9634389
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1039_1706006071_WC_22012035218006_2025-04-10R1042025093646.jpeg,not_recaptured,1,0.983158
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\103_1707004061_WC_22012035188604_2025-04-10R1042025074023.jpeg,not_recaptured,0,0.53480965
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\103_1707004061_WC_22012035188604_2025-04-10R1042025095349.jpeg,not_recaptured,0,0.55374146
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\103_1711001046_WC_22012034907305_2025-04-10R1042025062238.jpeg,recaptured,0,0.12226915
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\103_1711001046_WC_22012034907305_2025-04-10R1042025111937.jpeg,not_recaptured,1,0.8729216
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1040_1701005064_LD_22012034949345_2025-04-10R1042025044944.jpeg,not_recaptured,1,0.98277456
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1040_1701007004_FR_22012034322528_2025-04-10R1042025120751.jpeg,not_recaptured,1,0.9815027
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1040_1706009008_WC_22012035240004_2025-04-10R1042025080631.jpeg,not_recaptured,1,0.99391127
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1040_1706009008_WC_22012035240004_2025-04-10R1042025120546.jpeg,not_recaptured,1,0.9916202
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1041_1701005064_LD_22012034949345_2025-04-10R1042025044959.jpeg,not_recaptured,1,0.949238
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1041_1706006071_WC_22012035218006_2025-04-10R1042025093658.jpeg,not_recaptured,1,0.99837273
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1041_1706009008_WC_22012035240004_2025-04-10R1042025080636.jpeg,not_recaptured,1,0.9917013
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1041_1706009008_WC_22012035240004_2025-04-10R1042025120550.jpeg,not_recaptured,1,0.9788832
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1041_1711004013_LD_22012034939725_2025-04-10R1042025043524.jpeg,not_recaptured,1,0.99874616
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1041_1711004013_LD_22012034939725_2025-04-10R1042025083636.jpeg,not_recaptured,1,0.99612206
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1041_1711006064_WC_22012035070841_2025-04-10R1042025121457.jpeg,not_recaptured,1,0.99633825
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1041_1730006066_RC_22012034830063_2025-04-10R1042025020322.jpeg,recaptured,0,0.035839066
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1041_1730006066_RC_22012034830063_2025-04-10R1042025071756.jpeg,recaptured,0,0.0749892
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1041_1736011010_WC_22012035102044_2025-04-10R1042025070509.jpeg,not_recaptured,1,0.9984308
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1042_1701005061_RC_22012034682440_2025-04-10R1042025022048.jpeg,recaptured,0,0.18582858
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1042_1711004013_LD_22012034939725_2025-04-10R1042025043528.jpeg,not_recaptured,1,0.9993082
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1042_1711004013_LD_22012034939725_2025-04-10R1042025083642.jpeg,not_recaptured,1,0.99705184
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1042_1711005041_LD_22012034946700_2025-04-10R1042025054113.jpeg,not_recaptured,1,0.9976417
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1042_1722001054_WC_22012035133554_2025-04-10R1042025033026.jpeg,not_recaptured,1,0.9975368
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1043_1701005061_RC_22012034682440_2025-04-10R1042025022053.jpeg,not_recaptured,1,0.90412974
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1043_1701007004_FR_22012034322528_2025-04-10R1042025120815.jpeg,not_recaptured,1,0.97807044
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1044_1701005061_RC_22012034682440_2025-04-10R1042025022059.jpeg,not_recaptured,1,0.8725682
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1044_1701007004_FR_22012034322528_2025-04-10R1042025120824.jpeg,not_recaptured,1,0.99281067
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1044_1711004013_LD_22012034939725_2025-04-10R1042025043537.jpeg,not_recaptured,1,0.9966667
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1044_1711004013_LD_22012034939725_2025-04-10R1042025083654.jpeg,not_recaptured,1,0.9915174
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1044_1714_WC_22012035251899_2025-04-10R1042025021618.jpeg,not_recaptured,1,0.9904384
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1044_1722001054_WC_22012035133554_2025-04-10R1042025033056.jpeg,not_recaptured,1,0.99782026
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1044_1736_RC_22012034673362_2025-04-10R1042025070720.jpeg,not_recaptured,1,0.998495
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\NMMS PHOTOS OF 10TH APRIL\NMMS PHOTOS OF 10TH APRIL\1044_1736_RC_22012034673362_2025-04-10R1042025070833.jpeg,not_recaptured,0,0.8339654
