Image,Class,Recaptured_Probability,Flag
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10005_1609002006_LD_654895_2025-02-22R2222025092349.jpeg,clear,-4.750306129455566,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10005_1610006003_LD_668610_2025-02-19R1922025093920.jpeg,clear,-3.4643893241882324,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10005_2007007009_IC_57943_2025-02-22R2222025103854.jpeg,clear,-3.8137223720550537,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10005_2007007009_IC_57943_2025-02-23R2322025100407.jpeg,clear,-4.600509166717529,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10005_2007007009_IC_57943_2025-02-24R2422025093903.jpeg,clear,-5.943077564239502,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10005_2007007009_IC_57943_2025-02-25R2522025104339.jpeg,clear,-4.4766106605529785,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10005_2007007009_IC_57943_2025-02-26R2622025093614.jpeg,clear,-4.469906330108643,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10005_2007007009_IC_57943_2025-02-27R2722025093839.jpeg,clear,-4.819995880126953,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10005_2007007009_IC_57943_2025-02-28R2822025074044.jpeg,clear,-4.7423295974731445,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10005_2007007009_IC_57943_2025-03-01R132025092511.jpeg,clear,-5.745150566101074,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10005_2007007009_IC_57943_2025-03-02R232025082907.jpeg,clear,-5.062101364135742,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10005_2007007009_IC_57943_2025-03-02R232025082914.jpeg,clear,-5.062101364135742,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10005_2007007009_IC_57943_2025-03-03R332025102915.jpeg,clear,-5.121811866760254,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10005_2007007009_IC_57943_2025-03-04R432025091605.jpeg,clear,-4.80020809173584,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10005_2007007009_IC_57943_2025-03-05R532025081947.jpeg,clear,-4.981680870056152,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10005_2007007009_IC_57943_2025-03-06R632025092001.jpeg,clear,-3.8184995651245117,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10005_2007007009_IC_57943_2025-03-07R732025110106.jpeg,clear,-4.767477512359619,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10005_2007007009_IC_57943_2025-03-08R832025094349.jpeg,clear,-5.0045952796936035,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_1306003108_RC_8000107878_2025-02-19R1922025013436.jpeg,clear,-1.9242511987686157,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_1306003108_RC_8000107878_2025-02-20R2022025111329.jpeg,clear,-1.8699569702148438,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_1306003108_RC_8000107878_2025-02-21R2122025110025.jpeg,clear,-2.0510590076446533,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_1306003108_RC_8000107878_2025-02-22R2222025112343.jpeg,recaptured,0.18361903727054596,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_1306003108_RC_8000107878_2025-02-23R2322025114049.jpeg,clear,-1.999466896057129,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_1306003108_RC_8000107878_2025-02-24R2422025112159.jpeg,clear,-1.145940899848938,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_1306003108_RC_8000107878_2025-02-25R2522025124727.jpeg,clear,-3.399193525314331,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_1306003108_RC_8000107878_2025-02-26R2622025111520.jpeg,clear,-4.184676170349121,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_1306003108_RC_8000107878_2025-02-27R2722025113204.jpeg,clear,-4.714225769042969,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_1306003108_RC_8000107878_2025-03-01R132025111039.jpeg,clear,-1.7451049089431763,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_1310003076_RC_8000166747_2025-02-20R2022025100941.jpeg,clear,-5.310420513153076,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_1310003076_RC_8000166747_2025-02-21R2122025095158.jpeg,clear,-5.4159746170043945,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_1310003076_RC_8000166747_2025-02-22R2222025100226.jpeg,clear,-4.01533842086792,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_1310003076_RC_8000166747_2025-02-23R2322025103710.jpeg,clear,-5.588913440704346,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_1310003076_RC_8000166747_2025-02-24R2422025100535.jpeg,clear,-5.93139123916626,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_1310003076_RC_8000166747_2025-02-27R2722025110449.jpeg,clear,-5.2844624519348145,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_1310003076_RC_8000166747_2025-03-01R132025101705.jpeg,clear,-4.460691452026367,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_1609002006_LD_654895_2025-02-19R1922025111253.jpeg,clear,-5.416543483734131,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_1609002006_LD_654895_2025-02-20R2022025094833.jpeg,clear,-5.636640548706055,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_1609002006_LD_654895_2025-02-21R2122025091611.jpeg,clear,-5.075531005859375,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_1609002006_LD_654895_2025-02-22R2222025092405.jpeg,clear,-5.573412895202637,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_1610006003_LD_668610_2025-02-19R1922025093930.jpeg,clear,-4.119997501373291,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_2007007009_IC_57943_2025-02-22R2222025103908.jpeg,clear,-5.071018218994141,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_2007007009_IC_57943_2025-02-23R2322025100416.jpeg,clear,-5.471441268920898,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_2007007009_IC_57943_2025-02-24R2422025093920.jpeg,clear,-5.010519504547119,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_2007007009_IC_57943_2025-02-25R2522025104347.jpeg,clear,-3.7691004276275635,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_2007007009_IC_57943_2025-02-26R2622025093311.jpeg,clear,-4.971374988555908,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_2007007009_IC_57943_2025-02-27R2722025093854.jpeg,clear,-4.749574661254883,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_2007007009_IC_57943_2025-02-28R2822025073843.jpeg,clear,-4.467651844024658,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_2007007009_IC_57943_2025-03-01R132025092518.jpeg,clear,-4.348305702209473,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_2007007009_IC_57943_2025-03-02R232025102605.jpeg,clear,-4.520573139190674,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_2007007009_IC_57943_2025-03-03R332025103952.jpeg,clear,-4.244867324829102,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_2007007009_IC_57943_2025-03-04R432025092325.jpeg,clear,-5.698566913604736,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_2007007009_IC_57943_2025-03-05R532025083335.jpeg,clear,-5.292864799499512,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_2007007009_IC_57943_2025-03-06R632025092626.jpeg,clear,-5.942550182342529,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_2007007009_IC_57943_2025-03-07R732025110113.jpeg,clear,-5.307620525360107,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10006_2007007009_IC_57943_2025-03-08R832025092052.jpeg,clear,-5.229162693023682,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10007_1310003076_RC_8000172581_2025-02-21R2122025104212.jpeg,clear,-4.936063289642334,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10007_1310003076_RC_8000172581_2025-02-23R2322025111231.jpeg,clear,-5.834867000579834,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10007_1310003076_RC_8000172581_2025-02-24R2422025101443.jpeg,clear,-6.270808219909668,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10007_1310003076_RC_8000172581_2025-02-25R2522025100127.jpeg,clear,-5.546568870544434,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10007_1310003076_RC_8000172581_2025-03-02R232025101526.jpeg,clear,-5.627389907836914,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10007_1310003076_RC_8000172581_2025-03-03R332025103325.jpeg,clear,-5.43071174621582,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10007_1310003076_RC_8000172581_2025-03-04R432025111937.jpeg,clear,-5.277914524078369,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10007_1310003076_RC_8000172581_2025-03-05R532025094424.jpeg,clear,-5.2210373878479,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10007_1609002006_LD_654895_2025-02-19R1922025111310.jpeg,clear,-5.864760875701904,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10007_1609002006_LD_654895_2025-02-20R2022025094849.jpeg,clear,-5.328509330749512,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10007_1609002006_LD_654895_2025-02-21R2122025091627.jpeg,clear,-5.927668571472168,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10007_1609002006_LD_654895_2025-02-22R2222025092417.jpeg,clear,-4.084318161010742,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10007_1610006003_LD_668610_2025-02-19R1922025093942.jpeg,clear,-4.378833770751953,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10007_2007007009_IC_57943_2025-02-22R2222025103916.jpeg,clear,-5.058076858520508,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10007_2007007009_IC_57943_2025-02-23R2322025100436.jpeg,clear,-5.157601356506348,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10007_2007007009_IC_57943_2025-02-24R2422025093937.jpeg,clear,-7.1442694664001465,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10007_2007007009_IC_57943_2025-02-25R2522025104354.jpeg,clear,-6.245317459106445,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10007_2007007009_IC_57943_2025-02-26R2622025093347.jpeg,clear,-5.970522880554199,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10007_2007007009_IC_57943_2025-02-27R2722025093903.jpeg,clear,-6.373953342437744,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10007_2007007009_IC_57943_2025-02-28R2822025073742.jpeg,clear,-5.437545299530029,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10007_2007007009_IC_57943_2025-03-01R132025092529.jpeg,clear,-4.164876937866211,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10007_2007007009_IC_57943_2025-03-02R232025090810.jpeg,clear,-6.783384799957275,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10007_2007007009_IC_57943_2025-03-03R332025102927.jpeg,clear,-4.960476875305176,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10007_2007007009_IC_57943_2025-03-04R432025092342.jpeg,clear,-5.243229866027832,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10007_2007007009_IC_57943_2025-03-05R532025081903.jpeg,clear,-5.123849391937256,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10007_2007007009_IC_57943_2025-03-06R632025092010.jpeg,clear,-5.478787422180176,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10007_2007007009_IC_57943_2025-03-07R732025110123.jpeg,clear,-5.51429557800293,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10007_2007007009_IC_57943_2025-03-08R832025092137.jpeg,clear,-5.85180139541626,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10008_1310003076_RC_8000178728_2025-02-19R1922025111315.jpeg,clear,-4.781890392303467,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10008_1310003076_RC_8000178728_2025-02-22R2222025105956.jpeg,clear,-6.004312515258789,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10008_1310003076_RC_8000178728_2025-02-23R2322025102549.jpeg,clear,-6.567071437835693,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10008_1310003076_RC_8000178728_2025-02-24R2422025104117.jpeg,clear,-5.531315326690674,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10008_1310003076_RC_8000178728_2025-02-25R2522025104446.jpeg,clear,-5.657994270324707,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10008_1310003076_RC_8000178728_2025-02-26R2622025112037.jpeg,clear,-4.570312976837158,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10008_1310003076_RC_8000178728_2025-03-02R232025114334.jpeg,clear,-4.887045860290527,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10008_1310003076_RC_8000178728_2025-03-03R332025111511.jpeg,clear,-4.012817859649658,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10008_1310003076_RC_8000178728_2025-03-04R432025114535.jpeg,clear,-3.9789388179779053,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10008_1310003076_RC_8000178728_2025-03-05R532025114312.jpeg,clear,-6.626640796661377,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10008_1608014002_DP_354248_2025-02-19R1922025084339.jpeg,clear,-4.921015739440918,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10008_1608014002_DP_354248_2025-02-20R2022025092847.jpeg,clear,-4.4189910888671875,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10008_1608014002_DP_354248_2025-02-21R2122025090608.jpeg,clear,-5.977794170379639,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10008_1608014002_DP_354248_2025-02-22R2222025080634.jpeg,clear,-6.929356098175049,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10008_2007007009_IC_57932_2025-02-19R1922025094149.jpeg,clear,-5.14387845993042,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10008_2007007009_IC_57932_2025-02-20R2022025091528.jpeg,clear,-4.498085021972656,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10008_2007007009_IC_57932_2025-02-21R2122025090845.jpeg,clear,-4.902435302734375,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10008_2007007009_IC_57932_2025-02-22R2222025093421.jpeg,clear,-6.656554698944092,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10009_1304011539_WC_8000120650_2025-03-06R632025093709.jpeg,clear,-5.5620527267456055,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10009_1304011539_WC_8000120650_2025-03-07R732025102257.jpeg,clear,-6.215255260467529,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10009_1304011539_WC_8000120650_2025-03-08R832025104529.jpeg,clear,-6.745177268981934,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10009_1609002006_LD_654894_2025-02-19R1922025090230.jpeg,clear,-6.050197601318359,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10009_1609002006_LD_654894_2025-02-20R2022025090944.jpeg,clear,-5.94558048248291,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10009_1609002006_LD_654894_2025-02-21R2122025090723.jpeg,clear,-5.508427619934082,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10009_1609002006_LD_654894_2025-02-22R2222025090858.jpeg,clear,-5.731979846954346,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10009_2007007009_IC_57932_2025-02-19R1922025094156.jpeg,clear,-4.674075126647949,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10009_2007007009_IC_57932_2025-02-20R2022025091541.jpeg,clear,-5.216343402862549,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10009_2007007009_IC_57932_2025-02-21R2122025090900.jpeg,clear,-4.535844802856445,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10009_2007007009_IC_57932_2025-02-22R2222025093433.jpeg,clear,-5.7231550216674805,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10010_1304011539_WC_8000121770_2025-03-02R232025112804.jpeg,clear,-4.759152412414551,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10010_1304011539_WC_8000121770_2025-03-03R332025094021.jpeg,clear,-5.153458595275879,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10010_1310003076_RC_8000201149_2025-03-03R332025040028.jpeg,clear,-2.866164207458496,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10010_1310003076_RC_8000201149_2025-03-05R532025094529.jpeg,clear,-5.2445292472839355,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10010_1609002006_LD_654894_2025-02-19R1922025090245.jpeg,clear,-5.427408218383789,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10010_1609002006_LD_654894_2025-02-20R2022025090959.jpeg,clear,-5.462771892547607,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10010_1609002006_LD_654894_2025-02-21R2122025090734.jpeg,clear,-5.672449111938477,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10010_1609002006_LD_654894_2025-02-22R2222025090922.jpeg,clear,-5.959890365600586,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10010_2007007009_IC_57932_2025-02-19R1922025094203.jpeg,clear,-5.26702356338501,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10010_2007007009_IC_57932_2025-02-20R2022025091554.jpeg,clear,-6.056044578552246,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10010_2007007009_IC_57932_2025-02-21R2122025090911.jpeg,clear,-5.425340175628662,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10010_2007007009_IC_57932_2025-02-22R2222025093443.jpeg,clear,-6.660979270935059,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10011_1304011539_WC_8000190865_2025-03-02R232025093112.jpeg,clear,-3.0834264755249023,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10011_1304011539_WC_8000190865_2025-03-03R332025095447.jpeg,clear,-4.004515171051025,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10011_1304011539_WC_8000190865_2025-03-04R432025094609.jpeg,clear,-4.746260643005371,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10011_1304011539_WC_8000190865_2025-03-05R532025081138.jpeg,clear,-2.2820000648498535,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10011_1304011539_WC_8000190865_2025-03-06R632025094233.jpeg,clear,-2.520845413208008,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10011_1304011539_WC_8000190865_2025-03-07R732025092426.jpeg,clear,-3.8365535736083984,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10011_1304011539_WC_8000190865_2025-03-08R832025092823.jpeg,clear,-2.4995946884155273,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10011_1304011539_WC_8000190865_2025-03-09R932025094440.jpeg,clear,-4.757529258728027,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10011_1304011539_WC_8000190865_2025-03-10R1032025095710.jpeg,clear,-4.112222671508789,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10011_1310003076_RC_8000201149_2025-03-03R332025040015.jpeg,clear,-3.6517159938812256,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10011_1310003076_RC_8000201149_2025-03-05R532025094554.jpeg,clear,-5.424216270446777,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10011_1609002006_LD_654894_2025-02-19R1922025090259.jpeg,clear,-4.480257987976074,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10011_1609002006_LD_654894_2025-02-20R2022025091013.jpeg,clear,-5.280426502227783,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10011_1609002006_LD_654894_2025-02-21R2122025090751.jpeg,clear,-5.572567462921143,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10011_1609002006_LD_654894_2025-02-22R2222025090944.jpeg,clear,-5.539316654205322,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10011_2007007009_IC_57932_2025-02-19R1922025094210.jpeg,clear,-4.6712775230407715,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10011_2007007009_IC_57932_2025-02-20R2022025091618.jpeg,clear,-5.560178279876709,
C:\Users\arpitasharma2\OneDrive - Deloitte (O365D)\Desktop\DIU\SNAP\SNAP\10011_2007007009_IC_57932_2025-02-21R2122025090920.jpeg,clear,-5.413349628448486,
